Externe Nr;Kurzname;X-Koordinate;Y-Koordinate;Z-Koordinate;Langname;Übersetzung
131037;HGT;10,202973630;51,787422630;;Gitt/Bad Grund;
139089;HGUE;9,508121100;52,411493300;;Gümmerwald;
138438;HGZW;8,479721770;53,351376700;;Golzwarden;
135475;HH;9,741740227;52,377118696;;Hannover Hbf;
909013;HH  P;9,769211146;52,372463430;;Han Hbf Pferdet;
132571;HHAE;10,110491520;52,354728100;;Hämelerwald;
112136;FHAD;8,043523054;50,447175900;;Hadamar;
112995;FHAE;8,606384108;49,740127380;;Hähnlein-Alsbach;
55400;FHAG;9,656896591;50,455864668;;Hartberg;
55350;FHAH;9,590664950;50,823689230;;Hattenbach;
110478;FHAI;9,226810977;50,208615820;;Haitz-Höchst;
52423;FHAN;8,726623423;51,035035200;;Haine;
111187;FHAS;8,489555996;50,067875030;;Hattersheim (M);
110098;FHAT;8,056805667;50,013638700;;Hattenheim;
111393;FHAU;8,678074718;50,113976850;;Ffm Hauptwache | Bft;
58339;FHBH;9,956182545;50,853539840;;Heimboldshausen;
54494;FHC;9,976432681;51,125503160;;Hoheneiche;
111799;FHD;8,836167434;50,142299650;;Maintal Ost;
113662;FHDT;8,938170207;50,078073590;;Hainb-Hainstadt;
54106;FHEB;9,664055973;51,045929240;;Heinebach;
54916;FHED;9,762042227;51,392115290;;Hedemünden;
111732;FGAU;8,943308589;50,107421080;;Großauheim (Ha);
110361;FGB;8,653591022;50,558402770;;Gießen-Bergwald;
112037;FGBG;8,996232498;50,313591470;;Glaub-Glauberg;
192245;FGBM;8,019550462;49,840387930;;Gau Bickelheim;
195867;FGDH;7,873054763;50,461410630;;Goldhausen;
112466;FGE;8,489754447;49,833981760;;Riedst-Goddelau;
53736;FGEF;9,435681922;51,131231880;;Gensungen-Felsbg;
110445;FGEL;9,189563853;50,196448660;;Gelnhausen;
112367;FGER;8,486008595;49,924798170;;Groß-Gerau;
913388;FGERO;;;;Groß-Gerau Ost;
138743;FGEV;8,720154260;50,587159130;;Gießen Europav;
58578;FGFD;9,914359378;50,449388560;;Gersfeld (Rhön);
116467;FGFL;8,733798780;50,593234800;;Gießen An Flughf;
113985;FGGB;8,885792023;50,379179470;;Gettenau-Binghm;
106864;FGHA;7,940375010;49,905983050;;Gens-Horrw;
56390;FGHF;9,715533138;50,577834090;;Götzenhof;
112490;FGHM;8,489818410;49,754949950;;Gernsheim;
192302;FGHO;7,938246785;49,898342210;;Gensingen-Horrw;
693689;FGHS;7,938658120;49,896110320;;Gens-Horrw Sond;
196592;FGIR;7,902866903;50,454376910;;Girod;
111740;FGK;8,982365912;50,087905280;;Großkrotzenburg;
111542;FGKA;8,753314420;50,233364280;;Groß Karben;
114108;FGL;8,662024899;50,528366190;;Großen Linden;
56218;FGLR;9,549961390;50,592947820;;Großenlüder;
909979;FGLRI;9,536672910;50,602080040;;Großenl Ind Gl;
110973;FGM;8,606146586;50,094300770;;Ff-Griesheim;
116376;FGOE;8,921413167;50,597652720;;Göbelnrod;
53207;FGOF;8,738433422;50,868344820;;Goßfelden;
345108;FGOG;8,669230964;50,588563010;;Gießen Oswaldsg;
342907;FGOR;8,776883370;49,978697020;;RWE Götzenhain;
112896;FGOZ;8,732292681;49,994147300;;Dreieich-Götzenh;
116343;FGRB;8,783007873;50,605727230;;Großen Buseck;
53702;FGRF;9,448913913;51,210080300;;Edermünde-Grifte;
116384;FGRG;8,960128901;50,596722300;;Grünbg (Oberhe);
178400;FGRI;8,802232350;50,599992610;;Gr Buseck Indgl;
114439;FGRK;8,250739848;50,451905800;;Gräveneck;
111930;FGRN;8,782887583;50,191478050;;Bad Vilb-Gronau;
112508;FGRO;8,476964039;49,714221870;;Groß Rohrheim;
113712;FGRU;8,924212070;49,865014540;;Gr-Umstadt Mitte;
684977;FGS;8,747640942;50,320317210;;Friedberg Süd;
110072;FGSM;7,968020858;49,985629930;;Geisenheim;
51813;FGSN;9,419872855;51,447735380;;Grebenstein;
54924;FGTB;9,804619004;51,379649480;;Gertenbach;
53694;FGTH;9,466949451;51,229886620;;B-Guntershausen;
190629;FGUB;8,351167076;49,791855990;;Guntersblum;
193284;FGUH;8,197083126;49,690019470;;Gundershm (Rhh);
117101;FGUR;8,638734580;50,097770900;;Gutleuthof;
54031;FGX;9,482272914;51,204203980;;Guxhagen;
911064;FH  M;8,912975192;50,124313280;;Hanau Mainbrücke;
52944;FHEH;9,422875257;51,362996930;;Ahnatal-Heckersh;
190470;FHEI;8,111318034;49,997000170;;Heidesheim;
113456;FHER;8,915609519;49,936216140;;Hergershausen;
227181;NRW;10,885449470;49,394967080;;Roßtal Wegbrücke;
262931;NRWA;12,133388960;49,030688890;;Regensbg Walhal;
363549;NRWD;11,181464195;49,403657101;;Reichswald;
262808;NRWU;12,134437490;49,058733880;;Regensbg-Wutzlh;
220525;NRZ;11,206870000;50,168788630;;Redwitz (Rodach);
224592;NS;10,211897930;50,035093810;;Schweinfurt Hbf;
227272;NSA;10,661543790;49,293027720;;Sachsen (b Ansb);
223321;NSAI;11,200805210;49,471592730;;Schwaig;
265025;NSAN;13,265256230;48,605077620;;Sandbach (Nbay);
222976;NSAW;11,595653790;49,810458140;;Schnabelwaid;
229096;NSB;9,667425960;50,110072590;;Sinnberg;
261966;NSBA;11,996041910;49,545295490;;Schnaittenbach;
260257;NSBS;11,935876370;50,220375380;;Schwarzenb Saale;
223768;NSC;11,035298000;49,325778210;;Schwabach;
226464;NSCB;9,251913595;49,641196380;;Schneeberg (Odw);
262261;NSCH;12,103835120;49,326428930;;Schwandorf;
297010;THDS;10,158680800;48,708452930;;Hdhm-Schnaitheim;
297044;THDV;10,155923320;48,669281840;;Hdhm Voithwerk;
293944;THE;8,862863284;48,594135940;;Herrenberg;
686295;THE Z;;;;Herrenberg (ZÖA);
294868;THF;8,723148778;48,482182330;;Hochdorf(b Horb);
294439;THFG;9,026050815;48,815045170;;Höfingen;
337642;THHF;8,658099320;48,467505150;;Heiligenfeld;
294728;THI;8,736754020;48,733941500;;Hirsau;
292300;THL;9,897730030;48,417726550;;Herrlingen;
297077;THMA;10,258954490;48,594139850;;Hermaringen;
297697;THO;9,633171635;49,663826740;;Hochhausen;
294587;THOE;;;;Höfen (Enz);
295519;THOF;10,114278610;48,872603210;;Hofen (b Aalen);
695361;THON;;;;Höfen (Enz) Nord;
852277;THP;9,248472800;49,140469050;;Pfühlpark;
867804;THPG;;;;Pfühlpark DB/AVG;
867796;THSG;;;;Heilbronn DB/St;
296343;THST;9,220555904;49,151533930;;Heilbr Sülmertor;
292490;THT;9,414577179;48,063755900;;Herbertingen;
291849;THTO;9,433453884;48,053534040;;Herbertingen Ort;
293829;THUB;8,982646284;48,679283290;;Hulb;
296400;THZ;9,259799858;49,281310210;;Herbolzheim (Ja);
297382;TIH;9,812533949;49,493462000;;Igersheim;
290072;TIL;8,920157001;48,956621850;;Illingen (Württ);
292557;TIN;9,166875600;48,080117920;;Inzigkofen;
137307;HHAG;9,403353630;52,577375110;;Hagen (Han);
212654;HHAL;7,945020380;52,339138930;;Halen;
210807;HHAR;7,301475757;52,785167800;;Haren (Ems);
135699;HHAS;9,388440370;52,379206880;;Haste;
139105;HHAT;8,879247340;53,067841060;;Hastedt;
135541;HHAW;9,677901682;52,402098560;;Han-Leinhsn Wbf;
130880;HHB;10,329929570;51,643846210;;Herzberg (Harz);
135301;HHBI;9,769915132;52,356254460;;Han Bismarckstr;
135210;HHBO;9,679558201;52,350264660;;Hannover-Bornum;
131060;HHBS;10,332726790;51,654129550;;Herzberg Schloß;
216226;HHDF;8,140814524;52,575539840;;Holdorf (Oldb);
216671;HHDM;7,946467564;53,542205480;;Heidmühle (Oldb);
517094;HHEB;;;;Hermannsburg;
132647;HHEG;10,215546620;52,201195720;;Hoheneggelsen;
138255;HHEI;8,679800152;53,057059410;;Heidkrug;
107227;HHEP;10,197835620;52,200156120;;Hoheneggelsen Hp;
133223;HHER;9,090389250;51,717315840;;Herste;
212621;HHES;7,967573596;52,439188170;;Hesepe;
801480;HHGH;9,409037976;52,573473660;;Hagen (Han) Hp;
134148;HHI;9,952099383;52,160331430;;Hildesheim Hbf;
911023;HHI G;9,937434196;52,156347432;;Hildesheim Gbf;
134544;HHIG;8,993961998;51,803817300;;Himmighausen;
214825;HHIL;;;;Hilter;
133801;HHIO;9,963176772;52,146562480;;Hildesheim Ost;
691485;HHIS;8,668230658;52,158323190;;Schweicheln;
139006;HHKF;7,313012216;52,472784400;;Hanekenfähr;
65318;DCBH;12,894799470;50,859670480;;Chemn-Borna Hp;
66290;DCC;12,876035440;50,818045110;;Chemnitz-Schönau;
66183;DCD;12,925221920;50,823620600;;Chemnitz Süd Hp;
66514;DCDF;12,496732880;50,686432390;;Cainsdorf;
65813;DCE;12,950201050;50,787590980;;Chemn-Erfenschl;
61812;DCF;14,071628050;51,305048860;;Cunnersdorf b Ka;
734079;DCHG;12,934298515;50,831244677;;Chemn Hbf DB-Gr;
65607;DCHP;12,953738850;50,861946620;;Chemnitz-Hilb Hp;
63271;DCKI;12,953813300;50,884400810;;Chemn Kinderw;
242404;LFD;11,633948910;51,903783430;;Förderstedt;
867846;LFDA;11,639430620;51,909131880;;Förderst Awanst;
242867;LFDE;12,462798710;52,484437620;;Fohrde;
241687;LFE;11,375205340;51,793452900;;Frose;
240481;LFG;11,261351950;52,347939730;;Flechtingen;
244137;LFI;;;;Friesdorf;
244129;LFIO;;;;Friesdorf Ost;
241729;LFK;11,544940340;51,701817980;;Freckleben;
245829;LFL;11,378684160;52,790774850;;Fleetmark;
894725;LFLO;11,370873910;52,296997880;;Florastraße;
232603;LFMW;13,173656710;51,643081230;;Fermerswalde;
873570;LFUG;13,246164322;51,590562670;;Falkenberg DB-Gr;
241885;LFZ;11,900061700;51,748995020;;Frenz;
231456;LG;12,460146120;51,724802060;;Gräfenhainichen;
240572;LGA;11,404395620;52,518395140;;Gardelegen;
241661;LGAL;11,291569370;51,828027090;;Gatersleben;
666982;LGAU;11,404666901;52,518257831;;Gardelegen Üst;
237487;LGB;12,523177050;51,880561160;;Griebo;
240739;LGBZ;12,756320890;52,586058580;;Groß Behnitz;
230110;LGC;12,022031160;51,267173960;;Großkorbetha;
235556;LGD;12,383293080;51,231759040;;Großdeuben;
236018;LGDG;12,271238260;51,208360480;;Zwenkau-Großdalz;
234757;LGE;12,586967320;51,353755940;;Gerichshain;
241067;LGG;11,737276160;52,955754510;;Geestgottberg;
230375;LGGF;11,816740036;51,396394248;;Groß Gräfendorf;
235374;LGH;12,697513103;51,058113842;;Geithain;
241802;LGI;11,568956420;51,765119380;;Giersleben;
729830;LGIA;11,575727463;51,769685640;;Giersleben Abzw;
241034;LGK;11,986356430;51,993476200;;Güterglück;
149799;LGK N;11,975269318;51,997512016;;Güterglück Gkn;
234534;LGKL;12,165537850;51,418389190;;Großkugel;
236810;LGL;12,168834230;51,304790190;;Großlehna;
113829;FHET;8,983245666;49,807561120;;Höchst-Hetschb;
111617;FHEU;8,802137034;50,060108460;;Heusenstamm;
111112;FHF;8,444452453;50,084261480;;Hofheim (Taunus);
51805;FHFG;9,395505478;51,499139340;;Hofgeismar;
115816;FHG;8,220569834;50,741231080;;Haiger;
115949;FHGO;8,201885553;50,741116530;;Haiger Obertor;
58552;FHH;9,814833152;50,448423040;;Hettenhausen;
112243;FHHF;8,939046811;50,418594680;;Häuserhof;
111658;FHHN;8,875819788;50,038922100;;Rodg-Hainhausen;
111229;FHM;8,350700226;50,004253900;;Hochheim (Main);
53538;FHMD;9,658027582;51,412360120;;Hann Münden;
110460;FHME;9,150539120;50,189642530;;Hailer-Meerholz;
51748;FHMM;9,402100353;51,542989430;;Hofgeism-Hümme;
111831;FHN;8,925663629;50,141935870;;Hanau Nord;
56010;FHNB;9,943888672;50,935354190;;Wildeck-Hönebach;
111377;FHO;8,621340099;50,220001250;;Bad Homburg | Bf;
111013;FHOE;8,542391354;50,102733210;;Ff-Höchst;
910568;FHOEA;;;;Ff-Höchst Pbf/Gb;
908827;FHOEG;;;;Ff-Höchst Gbf;
908828;FHOES;;;;Ff-Höchst S-B/F;
112524;FHOR;8,408943021;49,659486930;;Hofheim (Ried);
113076;FHP;8,633353642;49,641558800;;Heppenhm/Bergstr;
913389;FHP N;;;;Heppenheim Nord;
115733;FHRB;8,308058172;50,684508430;;Herborn (Dillkr);
58313;FHRG;9,993000309;50,890195240;;Heringen (Werra);
193474;FHSU;8,213950581;49,621325840;;Hohensülzen;
113738;FHT;8,988543453;49,794534950;;Höchst (Odenw);
111989;FHTN;8,923407806;50,269769870;;Altenst-Höchst;
56424;FHUE;9,762902130;50,673212250;;Hünfeld;
113928;FHUG;8,892801904;50,478039860;;Hungen;
111823;FHW;8,908990457;50,131812940;;Hanau West;
111807;FHWB;8,882191400;50,143957530;;Hanau-Wi bad;
111872;FHWD;8,879983859;50,230971310;;Nidderau;
896191;FHWR;8,880262197;50,231073550;;Nidderau (Regio);
114157;FHZ;8,992783641;49,594865580;;Beerf-Hetzbach;
53058;FHZN;8,889356470;51,183634840;;Herzhausen;
399386;FIDS;8,263774380;50,192289730;;Idstein Üst;
53579;FIH;9,525792437;51,348624170;;F-Ihringshausen;
190462;FIL;8,053252812;49,976041310;;Ingelheim;
51821;FIM;9,464393437;51,426892020;;Immenhausen;
114884;FIST;8,257575567;50,215822040;;Idstein (Taunus);
111666;FJUE;8,878964101;50,025756360;;Rodg-Jügesheim;
53611;FK;9,489922931;51,318373590;;Kassel Hbf;
109191;FK  H;;;;Kassel Hoch/Tief;
113654;FKAH;8,934316917;50,100219830;;Klein Auheim;
218594;FKAI;9,077350890;49,539309550;;Kailbach;
55061;FKAT;9,666204730;51,395333430;;Kattenbühl;
195107;FKAU;7,768244941;50,083644770;;Kaub;
114512;FKB;8,136278218;50,401941340;;Kerkerbach;
909984;FKBB;9,545839680;51,295953510;;Ksl-Bettenh Berg;
54171;FKBH;9,521250667;51,307343810;;Ksl-Bettenhausen;
53033;FKBS;8,879171493;51,269743630;;Korbach Süd;
190744;FKBW;8,249986670;50,021568140;;Kaiserbrücke;
911386;FKBWO;;;;Kaiserbrücke Ost;
112086;FKCH;8,529491595;50,062497010;;Kelsterbach;
55269;FKEI;9,457425810;51,267037420;;Keilsberg;
195081;FKES;7,649013692;50,187059740;;Kestert;
115683;FKFT;8,342442570;50,616102180;;Katzenfurt;
112375;FKGE;8,516740706;49,919845620;;Klein-Gerau;
114082;FKGS;8,666796847;50,473492010;;Kirch Göns;
51854;FKH;9,452181966;51,332386520;;Ksl-Harlesh;
55343;FKHM;9,587577402;50,872508740;;Kirchheim;
114116;FKI;9,001769283;49,738994190;;Bad König;
53835;FKIH;8,921381746;50,823907380;;Kirchh (Bz Ksl);
111906;FKIL;8,840412687;50,201212680;;Sch-Kilianstädt;
623371;FKIZ;8,269671260;50,055018570;;Kinzenberg;
852947;FKJK;9,463044058;51,338939670;;Jungfernkopf;
852939;FKKD;9,452206293;51,324498100;;Kirchditmold;
297200;TRS;10,030383340;49,249421630;;Rot am See;
719856;TRSA;8,645614845;48,148904210;;Rottweil Saline;
337493;TRST;9,867551790;48,270881490;;Rißtissen;
293225;TRT;8,935385989;48,472430830;;Rottenburg (N);
294454;TRUT;8,959521816;48,790015850;;Rutesheim;
294462;TRX;8,932362952;48,775177840;;Renningen;
107017;TRXS;8,932027366;48,762655210;;Renningen Süd;
378554;TRY;;;;Rotenbach;
290346;TS;9,183691703;48,784593980;;Stuttgart Hbf;
911848;TS  N;;;;Stg Hbf Em Nord;
909687;TS  P;;;;Stg Hbf Gw Prag;
909688;TS  R;;;;Stg Gw Rosenst.;
910947;SDLZ;;;;Dill Zentralkok;
291898;TAT;9,551476072;47,930777920;;Altshausen;
292011;TATN;9,793134262;47,841554410;;Alttann;
291492;TAU;9,643978354;47,953080070;;Aulendorf;
295576;TAUF;10,317165850;48,856132770;;Aufhausen(Württ);
378588;TAUS;9,635226170;47,936517060;;Stadt Aulendorf;
290163;TAX;9,147834425;48,907441950;;Asperg;
295774;TB;9,426036547;48,942627870;;Backnang;
297820;TBAG;;;;Baienfurt;
298000;TBAW;;;;StreWe 4520/4521;
295436;TBB;9,912708894;48,822471420;;Böbingen (Rems);
345124;TBCB;;;;Böckingen Berufs;
383166;TBCS;;;;Bö Sonnenbrunnen;
383141;TBCW;;;;Böckingen West;
293969;TBD;8,827717526;48,523455740;;Bondorf b Herrbg;
296111;TBE;9,136543098;48,997714070;;Besigheim;
293027;TBEM;9,273434763;48,572581760;;Bempflingen;
295923;TBEN;9,244570503;48,943662190;;Benningen (N);
297085;TBER;10,272934690;48,576196860;;Bergenweiler;
292599;TBEU;8,971957783;48,048737790;;Beuron;
296376;TBF;9,199977743;49,231149660;;Bad Friedr'hall;
913001;TBF S;;;;Südzucker;
337667;TBFA;;;;Audi;
337758;TBFK;9,187325440;49,230525040;;Solvay;
337733;TBFS;9,209566580;49,224224980;;Salzwerk;
293456;TBG;8,850130866;48,278347130;;Balingen (Württ);
337626;TBGG;8,851929300;48,254132500;;Gehrn;
882092;TBGH;8,847285950;48,269948930;;Balingen DB/HzL;
293555;TBGS;8,846349759;48,268965290;;Balingen Süd;
21436;MKIS;10,959759580;48,300245110;;Kissing;
20925;MKKZ;10,288539960;48,411547580;;Kleinkötz;
200758;MKL;11,883013250;48,243299580;;St Kolomann;
202929;MKLA;11,238575610;47,483035240;;Klais;
21840;MKLF;10,832629120;48,155404130;;Klosterlechfeld;
202515;MKMR;12,064226070;47,851972440;;Kolbermoor;
22442;MKMZ;10,124626350;48,120263420;;Kellmünz;
202044;MKO;11,886943510;48,070889700;;Kirchseeon;
912310;MKO H;11,887152030;48,071055280;;Kirchseeon Hp;
23077;MKP;10,317679300;47,711812550;;Kempten (A) Hbf;
23093;MKPO;10,332071160;47,731394400;;Kempten (A) Ost;
20982;MKRB;10,358585180;48,247800030;;Krumbach/S;
20990;MKRS;10,360719080;48,235652900;;Krumbach(S)Schul;
295022;TIP;8,672461451;48,914287010;;Ispringen;
632083;TIT;10,135887430;48,730702200;;Itzelberg;
296871;TJM;10,065297900;49,092560980;;Jagstheim;
296905;TJZ;10,098770070;49,031439650;;Jagstzell;
911843;TK  A;;;;Kornwst Salzweg;
252114;TK  N;;;;Kornwesth Rbf NO;
909712;TK  O;;;;Kornwesth Rbf SO;
911844;TK  S;;;;Kornwesth Rbf SW;
911845;TK  W;;;;Kornwesth Rbf NW;
298034;TKAH;9,185578260;48,878892280;;Karlshöhe;
295055;TKB;8,608768437;48,962611690;;Königsbach/Baden;
293217;TKBI;8,973773104;48,479376190;;Kiebingen;
293209;TKC;9,008235925;48,489703190;;Kilchberg;
291575;TKEH;9,548014280;47,682975160;;Kehlen;
297531;TKF;9,724838067;49,545692130;;Königshofen (Bd);
292045;TKG;9,881951785;47,793556950;;Kißlegg;
290262;TKH;9,180170080;48,862201320;;Kornwestheim Pbf;
293159;TKI;9,139506930;48,528726790;;Kirchentellinsf;
295956;TKIM;9,329026590;48,939110440;;Kirchberg (Murr);
847368;TKLU;9,409570739;47,688128190;;Fr-Kluftern;
296137;TKM;9,150830006;49,037531640;;Kirchheim (N);
842872;TKMA;;;;Kirchh Cronimet;
291708;TKN;9,598727090;47,594257970;;Kressbronn;
654467;TKNK;8,744365561;48,993590440;;Knittl-Kleinvill;
337717;TKNM;9,580452710;47,598671080;;Marschall;
294413;TKO;9,121394586;48,826509830;;Korntal;
296996;TKS;10,116450830;48,739277490;;Königsbronn;
292870;TKT;9,443530397;48,644201190;;Kirchheim (Teck);
337584;TKTB;9,456574690;48,630476870;;Bosch;
292862;TKTO;9,416254621;48,657879520;;Kihm(T)-Ötlingen;
202630;MSCS;11,860149540;47,735483320;;Schliersee;
203281;MSD;11,401105480;48,093576750;;Stockdorf;
21600;MSDF;11,089817270;48,052894400;;Schondorf (Bay);
340232;RSDG;8,381066760;49,372459020;;Schifferst Gem;
197236;RSDS;8,377013280;49,374456730;;Schifferst. Süd;
141549;RSE;9,338600683;49,441174660;;Seckach;
143800;RSEE;8,191198937;47,803433340;;Seebrugg;
194340;RSFL;8,039597953;49,044794130;;Steinfeld(Pfalz);
144170;RSG;7,568775546;47,761641960;;Schliengen;
107586;RSG N;7,572181537;47,766660620;;Schliengen Nord;
145185;RSGO;8,342101760;48,123907240;;St Georgen/Schw.;
359349;RSHF;7,999232839;49,032681370;;Schweighofen;
240408;LGLB;11,645679474;52,201557580;;Glindenberg;
240911;LGM;11,858184070;52,715954470;;Goldbeck(Kr Ost);
240135;LGN;12,156675320;52,403281320;;Genthin;
241323;LGND;11,781507530;51,979255200;;Gnadau;
241125;LGO;11,838722810;52,073995510;;Gommern;
240218;LGOE;12,726824240;52,411067190;;Götz;
805259;LGOH;12,116568089;51,432761832;;Gröbers Hp;
243246;LGON;;;;Golzow(b Brb) N;
242883;LGOR;12,503872880;52,428035620;;Görden;
234526;LGOS;12,116731360;51,432736430;;Gröbers;
912315;LGOSO;12,135883160;51,431133810;;Gröbers Ost;
912390;LGOSS;12,140594860;51,426332770;;Gröbers Süd;
106853;LGOSW;12,100208470;51,434120200;;Gröbers West;
243238;LGOZ;;;;Golzow(b Brburg);
235200;LGP;12,488509510;51,266870320;;Großpösna;
231688;LGPN;12,297708550;51,645564430;;Greppin;
241620;LGQ;11,122026443;51,926298875;;Groß Quenstedt;
236398;LGRA;12,303316750;51,320972520;;Grünauer Allee;
234989;LGRI;12,714185810;51,230095550;;Grimma ob Bf;
244103;LGRK;;;;Gräfenst-Klippm;
240440;LGRL;11,525946030;52,235359220;;Groß Ammensleben;
234971;LGS;12,637435340;51,250623320;;Großsteinberg;
240101;LGSN;11,976729150;52,334330650;;Güsen (Kr Genth);
241810;LGT;11,601991653;51,793779728;;Güsten;
235549;LGW;12,379205970;51,250099420;;M-Gaschwitz;
240069;LGWS;11,741632840;52,177178450;;Gerwisch;
240671;LGWU;12,230787910;52,590452410;;Großwudicke;
292888;TKTS;9,451923580;48,640070290;;Kirchheim(T)Süd;
297614;TKU;9,858034752;49,656849950;;Kirchheim/Untfr;
290841;TKUC;9,804087603;48,640006750;;Kuchen;
40147;BV;14,083008550;51,789089960;;Vetschau;
35485;BVLT;13,171451380;52,685327240;;Velten (Mark);
35501;BVLZ;13,114850930;52,722336850;;Vehlefanz;
31583;BVTW;13,465375900;52,483799492;;Treptow Strw;
43539;BWA;13,617166570;51,772811970;;Walddrehna;
309203;BWD;13,258996010;52,527122760;;Wiesendamm;
40279;BWDF;14,384956180;51,816160940;;Cs-Willmersdf N;
385922;BWDG;13,366777897;52,542557045;;Bln-Wedding Abzw;
34231;BWDH;13,558866978;52,445155249;;Bln Wendenh;
34827;BWE;12,927131653;52,392703854;;Werder (Havel);
108675;BWEG;13,750162125;52,639538114;;Werneuchen DB-Gr;
32490;BWER;13,738360660;52,637459210;;Werneuchen;
34124;BWG;12,431666230;52,098783400;;Wiesenburg(Mark);
309369;BWHA;13,073942050;52,335123250;;Wilhelmsh   Abzw;
34991;BWHO;13,068276720;52,331811670;;Wilhelmshorst;
43026;BWK;13,343786140;51,536515430;;Wahrenbrück;
40725;BWKL;14,718725840;51,449013680;;Weißkeißel;
111757;FKLM;9,005349072;50,076698950;;Kahl (Main);
113704;FKLU;8,938619564;49,894361410;;Klein Umstadt;
195073;FKMP;7,618308621;50,227918730;;Kamp-Bornhofen;
54148;FKNZ;9,475151203;51,294076140;;Ksl-Niederzw;
111773;FKO;9,071995051;50,002886920;;Kleinostheim;
55251;FKOA;9,457278740;51,283110220;;Kassel-Oberzw  A;
53017;FKOB;8,873367255;51,278597360;;Korbach;
909985;FKOBI;8,860590710;51,293493230;;Korbach Ind-Stgl;
110783;FKON;8,686385420;50,114609160;;Ffm Konstablerw | Bft;
623389;FKOO;8,340580180;50,004405930;;Kostheim Ost;
117085;FKOS;8,317422280;50,007292280;;Kostheim;
55285;FKOT;9,529697893;51,181731310;;Körle Ost;
53678;FKOZ;9,454055364;51,276743500;;Ksl-Oberzwehren;
53595;FKR;9,464269666;51,325579690;;Kassel Rbf;
911554;FKR N;;;;Kassel Rbf Nord;
911555;FKR S;;;;Kassel Rbf Süd;
912266;FKR T;;;;Kassel Rbf Tal;
58073;FKRB;9,468486240;51,349806950;;Kassel Rbf Berg;
111104;FKRI;8,475541218;50,082314790;;Kriftel;
54049;FKRL;9,513936600;51,170891930;;Körle;
109193;FKRLS;;;;Körle Süd;
111294;FKRO;8,516260075;50,180194370;;Kronberg (Ts);
189258;FKRS;8,529710052;50,172960160;;Kronberg Süd;
53652;FKW;9,446556744;51,312836220;;Ksl-Wilhelmshöhe;
58834;FKWA;9,499133390;51,290553370;;Kassel-Waldau;
52951;FKWB;9,071233922;51,396944610;;Külte-Wetterburg;
104561;FKWK;;;;Kassel Werkekr;
910306;FKWNA;;;;Ksl Nord/West A;
908382;FKWNB;;;;Ksl Nord/West B;
192708;FKWO;8,207108927;49,939762740;;Kl-Winternh-Ob-O;
110841;FKY;8,639160750;50,098853670;;Kleyerstraße;
114538;FL;8,062566023;50,384276260;;Limburg (Lahn);
117200;FLAE;9,798359013;50,952027770;;Lämmerberg;
195404;FLAH;7,914571053;50,587486600;;Langenhahn;
113696;FLAS;8,945731090;49,922261700;;Langstadt;
56176;FLAU;9,407690025;50,643613630;;Lauterb (Hess) N;
111120;FLB;8,422851481;50,114906460;;Lorsbach;
